"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).PM0_5"
206004	76421.1	9672.23	386.742	121.797	121797	242.132	6059.71	5655.73	67868.8	0.0448889	54000
195240	54859.2	11278.4	328.141	138.599	138599	256.965	5879.12	5487.18	65846.2	0.04619	54000
203400	586374	1636.73	846.946	65.5212	65521.2	157.136	7594.82	7088.5	85062	0.0358522	54000
197681	59553.1	10881.2	342.495	134.111	134111	253.474	5924.29	5529.34	66352.1	0.0458593	54000
181168	5216.96	19272.6	54.8377	316.691	316691	285.078	4638.02	4328.82	51945.8	0.0567444	54000
197171	548614	1761.39	813.354	66.1542	66154.2	158.049	7530.15	7028.14	84337.7	0.0361685	54000
206320	77118.3	9628.44	388.372	121.384	121384	241.702	6064.6	5660.29	67923.5	0.0448544	54000
208348	613059	1558.86	871.06	65.1355	65135.5	156.603	7637.92	7128.73	85544.7	0.0356442	54000
178641	4974.77	19584	53.0847	325.676	325676	284.516	4579.79	4274.47	51293.7	0.0573117	54000
229090	707185	1333.2	957.534	64.0669	64066.9	155.247	7776.55	7258.11	87097.3	0.0349897	54000
216285	105052	8158.41	444.425	108.552	108552	226.681	6231.43	5816.01	69792.1	0.0437026	54000
202467	581059	1653.19	842.176	65.6037	65603.7	157.253	7585.99	7080.26	84963.1	0.0358951	54000
183220	5433.42	19019	56.4006	309.23	309230	285.49	4685.74	4373.36	52480.3	0.0562842	54000
226633	697113	1354.44	948.222	64.164	64164	155.361	7762.53	7245.03	86940.4	0.0350548	54000
216270	184172	5579.93	543.342	89.5218	89521.8	198.258	6565.09	6127.42	73529	0.0415337	54000
204920	594827	1611.24	854.556	65.3941	65394.1	156.959	7608.69	7101.45	85217.4	0.035785	54000
179873	5089.88	19432.1	53.9187	321.322	321322	284.797	4608.13	4300.92	51611	0.0570348	54000
195295	54965.3	11269.1	328.477	138.491	138491	256.885	5880.19	5488.18	65858.1	0.0461822	54000
190922	302807	3464.08	625.813	75.9053	75905.3	174.521	6955.83	6492.11	77905.3	0.0392079	54000
218968	664063	1428.53	917.732	64.5087	64508.7	155.783	7715.3	7200.94	86411.3	0.0352761	54000
216284	184096	5581.8	543.274	89.5345	89534.5	198.279	6564.81	6127.15	73525.9	0.0415355	54000
198407	60952.8	10768.5	346.575	132.881	132881	252.461	5937.02	5541.22	66494.6	0.0457668	54000
192103	48689.1	11849.3	307.463	145.515	145515	261.747	5813.01	5425.47	65105.7	0.0466805	54000
161269	3749.63	21762.8	43.9825	380.505	380505	279.602	4194.37	3914.75	46977	0.0612294	54000
205224	74721.7	9780.78	382.712	122.83	122830	243.19	6047.59	5644.42	67733	0.0449745	54000
201086	572998	1678.79	834.966	65.7327	65732.7	157.436	7572.44	7067.61	84811.3	0.0359611	54000
209262	83970.4	9219.49	403.705	117.619	117619	237.64	6110.4	5703.04	68436.4	0.0445336	54000
187107	464012	2126.74	741.524	68.0989	68098.9	161.063	7365.91	6874.85	82498.2	0.0369946	54000
205098	595803	1608.35	855.436	65.3797	65379.7	156.939	7610.28	7102.93	85235.1	0.0357774	54000
207513	223234	4723.75	574.285	83.8424	83842.4	188.558	6702.38	6255.56	75066.7	0.0406911	54000
232784	721908	1303.15	971.156	63.9308	63930.8	155.09	7796.75	7276.96	87323.5	0.0348961	54000
173130	4517.6	20265	49.7498	344.446	344446	283.12	4454.68	4157.71	49892.5	0.0585527	54000
209352	618207	1544.68	875.741	65.0661	65066.1	156.51	7646.01	7136.28	85635.4	0.0356054	54000
186666	34908.8	13342.7	251.067	166.855	166855	272.715	5629.4	5254.11	63049.3	0.0480833	54000
211214	627554	1519.56	884.259	64.9439	64943.9	156.346	7660.53	7149.83	85798	0.0355359	54000
185541	352477	2919.86	658.194	72.6329	72632.9	168.744	7097.15	6624.01	79488.1	0.03842	54000
200030	64109.9	10523.3	355.474	130.268	130268	250.224	5964.59	5566.95	66803.5	0.0455672	54000
213081	199533	5220.33	556.376	87.1062	87106.2	194.184	6620.29	6178.94	74147.3	0.0411916	54000
205639	75620.9	9723.02	384.855	122.279	122279	242.628	6054.04	5650.44	67805.2	0.0449289	54000
195638	538291	1798.93	804.306	66.3482	66348.2	158.336	7511.64	7010.86	84130.3	0.03626	54000
197952	264463	4001.76	601.695	79.2344	79234.4	180.441	6837.77	6381.92	76583.1	0.0398874	54000
210691	624957	1526.46	881.889	64.9774	64977.4	156.391	7656.52	7146.09	85753	0.0355551	54000
203798	588612	1629.91	848.958	65.4871	65487.1	157.088	7598.52	7091.95	85103.4	0.0358343	54000
194182	283425	3721.41	613.632	77.4875	77487.5	177.335	6897.11	6437.3	77247.6	0.0395434	54000
192893	290653	3622.14	618.165	76.8747	76874.7	176.245	6919.24	6457.95	77495.4	0.0394164	54000
216592	653248	1454.4	907.788	64.6311	64631.1	155.938	7699.38	7186.09	86233.1	0.0353513	54000
183782	5496.43	18949.3	56.8552	307.158	307158	285.595	4698.91	4385.65	52627.8	0.056158	54000
160827	3725.06	21819.8	43.7925	381.726	381726	279.462	4184.93	3905.94	46871.2	0.0613289	54000
219389	665950	1424.11	919.469	64.4879	64487.9	155.757	7718.05	7203.51	86442.2	0.0352632	54000
174237	4602.92	20127.7	50.3758	340.769	340769	283.417	4479.62	4180.98	50171.8	0.0583029	54000
201281	574154	1675.07	835.998	65.7139	65713.9	157.41	7574.39	7069.43	84833.2	0.0359516	54000
177461	4869.48	19729.5	52.3203	329.792	329792	284.235	4552.8	4249.28	50991.3	0.057577	54000
207219	79141.8	9503.71	393.026	120.217	120217	240.474	6078.54	5673.31	68079.7	0.0447564	54000
188094	324066	3212.37	639.393	74.3786	74378.6	171.815	7017.95	6550.09	78601.1	0.0388582	54000
189554	312350	3347.35	631.868	75.1946	75194.6	173.26	6984.02	6518.41	78221	0.0390486	54000
197155	548504	1761.78	813.258	66.1562	66156.2	158.052	7529.96	7027.96	84335.6	0.0361695	54000
201179	66376.5	10354.5	361.619	128.518	128518	248.659	5983.5	5584.6	67015.2	0.0454312	54000
168259	4173.43	20873.5	47.2	360.011	360011	281.74	4346.2	4056.45	48677.5	0.0596529	54000
195652	275709	3831.91	608.79	78.1732	78173.2	178.555	6873.19	6414.97	76979.7	0.0396815	54000
199479	63031.4	10605.7	352.479	131.137	131137	250.981	5955.34	5558.32	66699.8	0.045634	54000
236824	737476	1272.58	985.565	63.7941	63794.1	154.937	7817.76	7296.58	87558.9	0.0347993	54000
230093	711231	1324.82	961.277	64.0288	64028.8	155.203	7782.13	7263.32	87159.9	0.0349637	54000
210782	625408	1525.26	882.301	64.9716	64971.6	156.383	7657.22	7146.74	85760.9	0.0355517	54000
175428	4698.08	19980.4	51.0718	336.761	336761	283.727	4506.56	4206.12	50473.5	0.0580345	54000
176166	4758.88	19889.3	51.5153	334.251	334251	283.915	4523.29	4221.74	50660.9	0.0578685	54000
211398	628464	1517.16	885.089	64.9323	64932.3	156.331	7661.94	7151.14	85813.7	0.0355292	54000
211557	629251	1515.09	885.808	64.9222	64922.2	156.317	7663.15	7152.27	85827.2	0.0355234	54000
198975	560162	1721.26	823.55	65.9484	65948.4	157.748	7550.43	7047.07	84564.8	0.0360688	54000
217856	175172	5806.31	535.034	91.0669	91066.9	200.817	6531.86	6096.4	73156.8	0.041742	54000
191259	46952.2	12020.7	301.21	147.71	147710	263.124	5792.8	5406.62	64879.4	0.0468319	54000
206406	77310.9	9616.42	388.819	121.27	121270	241.584	6065.94	5661.55	67938.6	0.044845	54000
202308	68641.3	10191.7	367.573	126.864	126864	247.129	6001.71	5601.59	67219.1	0.0453007	54000
153528	3350.6	22774.5	40.8339	400.573	400573	277.111	4032.14	3763.33	45159.9	0.0629602	54000
195899	274457	3850.29	608.004	78.2876	78287.6	178.759	6869.28	6411.33	76935.9	0.0397041	54000
208398	81885.9	9339.96	399.167	118.711	118711	238.847	6096.88	5690.42	68285	0.044628	54000
178986	5006.48	19541.5	53.3147	324.461	324461	284.596	4587.72	4281.87	51382.5	0.0572341	54000
201479	575318	1671.34	837.038	65.6951	65695.1	157.383	7576.36	7071.27	84855.2	0.035942	54000
193678	524251	1852.72	792.108	66.6287	66628.7	158.758	7485.82	6986.77	83841.2	0.0363882	54000
215276	647122	1469.45	902.165	64.7028	64702.8	156.03	7690.25	7177.57	86130.9	0.0353945	54000
217483	657340	1444.51	911.548	64.5842	64584.2	155.878	7705.43	7191.74	86300.8	0.0353227	54000
204299	591403	1621.47	851.469	65.445	65445	157.03	7603.1	7096.23	85154.7	0.0358121	54000
188736	41275.3	12615.2	279.201	155.801	155801	267.675	5721.16	5339.75	64077	0.0473747	54000
181919	5293.99	19179.8	55.3942	313.975	313975	285.234	4655.45	4345.09	52141.1	0.0565758	54000
203277	70622.2	10053.8	372.635	125.488	125488	245.819	6017.11	5615.97	67391.7	0.0451908	54000
220589	671276	1411.75	924.375	64.4298	64429.8	155.685	7725.78	7210.73	86528.8	0.0352268	54000
208293	81635.7	9354.64	398.615	118.845	118845	238.993	6095.23	5688.88	68266.6	0.0446395	54000
184920	5629.24	18807.8	57.8132	302.935	302935	285.797	4725.65	4410.6	52927.3	0.0559028	54000
195399	55165	11251.6	329.11	138.288	138288	256.733	5882.19	5490.04	65880.5	0.0461675	54000
225740	693394	1362.43	944.785	64.2007	64200.7	155.405	7757.32	7240.16	86882	0.0350791	54000
211595	206074	5076.59	561.552	86.1531	86153.1	192.555	6643.29	6200.41	74404.9	0.0410503	54000
204498	73172	9882.08	378.963	123.806	123806	244.171	6036.28	5633.86	67606.4	0.0450545	54000
173218	4524.24	20254.2	49.7986	344.157	344157	283.144	4456.65	4159.54	49914.5	0.058533	54000
201091	66201.1	10367.4	361.151	128.65	128650	248.778	5982.06	5583.26	66999.1	0.0454415	54000
189720	43610.9	12364.2	288.568	152.291	152291	265.798	5751.73	5368.28	64419.4	0.047142	54000
219132	664798	1426.81	918.408	64.5006	64500.6	155.773	7716.37	7201.95	86423.4	0.0352711	54000
190614	499656	1955.39	771.083	67.172	67172	159.593	7438.74	6942.82	83313.9	0.0366242	54000
182908	5399.27	19057.6	56.1542	310.372	310372	285.43	4678.47	4366.57	52398.9	0.056354	54000
176189	4760.82	19886.4	51.5294	334.172	334172	283.921	4523.82	4222.23	50666.8	0.0578632	54000
208568	82289.8	9316.36	400.054	118.496	118496	238.611	6099.52	5692.89	68314.7	0.0446095	54000
196598	544816	1775.02	810.017	66.2244	66224.4	158.152	7523.39	7021.83	84261.9	0.0362019	54000
182462	5351.15	19112.8	55.8069	312.003	312003	285.343	4668.07	4356.86	52282.3	0.0564541	54000
183502	5464.77	18984.1	56.6268	308.193	308193	285.543	4692.33	4379.51	52554.1	0.056221	54000
217995	659671	1438.93	913.692	64.5578	64557.8	155.845	7708.86	7194.94	86339.3	0.0353065	54000
188600	40932.9	12652.8	277.788	156.339	156339	267.95	5716.55	5335.45	64025.3	0.04741	54000
205080	233316	4531.66	581.311	82.6009	82600.9	186.388	6736.32	6287.23	75446.7	0.0404872	54000
177625	4883.9	19709.2	52.4251	329.221	329221	284.275	4556.56	4252.79	51033.4	0.0575399	54000
179084	5015.52	19529.4	53.3801	324.117	324117	284.619	4589.96	4283.96	51407.6	0.0572122	54000
172921	4501.8	20291	49.6337	345.135	345135	283.063	4449.98	4153.32	49839.8	0.0586	54000
214648	99160.8	8429.64	433.902	110.783	110783	229.535	6200.05	5786.71	69440.5	0.0439158	54000
196583	544712	1775.39	809.926	66.2263	66226.3	158.155	7523.2	7021.65	84259.8	0.0362028	54000
181898	5291.79	19182.4	55.3783	314.051	314051	285.23	4654.96	4344.63	52135.6	0.0565805	54000
189745	491830	1990.56	764.494	67.3602	67360.2	159.888	7423.23	6928.35	83140.2	0.0367025	54000
186607	34646.9	13373.8	249.818	167.36	167360	272.916	5625.35	5250.33	63003.9	0.0481149	54000
206809	78212.1	9560.59	390.902	120.747	120747	241.035	6072.18	5667.37	68008.5	0.0448011	54000
204400	72965	9895.79	378.457	123.939	123939	244.304	6034.75	5632.44	67589.2	0.0450654	54000
186025	5766.03	18669.7	58.8	298.787	298787	285.978	4751.79	4435.01	53220.1	0.0556546	54000
234968	730390	1286.35	979.006	63.8554	63855.4	155.005	7808.24	7287.69	87452.2	0.0348431	54000
185848	446660	2221.63	727.587	68.622	68622	161.914	7328.32	6839.77	82077.2	0.0371883	54000
194152	52751.6	11466.9	321.328	140.819	140819	258.576	5857.47	5466.97	65603.6	0.0463499	54000
168030	4158.4	20902.3	47.0875	360.716	360716	281.673	4341.17	4051.76	48621.1	0.0597045	54000
203734	71567.5	9989.38	375.005	124.853	124853	245.204	6024.3	5622.68	67472.2	0.0451396	54000
200608	570145	1688.04	832.422	65.7795	65779.5	157.503	7567.59	7063.09	84757	0.0359848	54000
201863	67743.3	10255.6	365.234	127.509	127509	247.731	5994.57	5594.93	67139.2	0.0453518	54000
224367	687611	1375.02	939.444	64.2589	64258.9	155.475	7749.16	7232.55	86790.6	0.0351172	54000
215468	101997	8296.94	439.043	109.685	109685	228.143	6215.35	5801	69612	0.0438116	54000
225933	694201	1360.69	945.531	64.1927	64192.7	155.396	7758.45	7241.22	86894.6	0.0350739	54000
199005	560349	1720.62	823.716	65.9452	65945.2	157.743	7550.75	7047.37	84568.4	0.0360672	54000
203849	588897	1629.04	849.214	65.4828	65482.8	157.082	7598.99	7092.39	85108.6	0.035832	54000
214925	645475	1473.55	900.654	64.7224	64722.4	156.056	7687.79	7175.27	86103.2	0.0354062	54000
197324	549618	1757.83	814.238	66.1358	66135.8	158.022	7531.94	7029.81	84357.7	0.0361597	54000
207499	608641	1571.24	867.051	65.1963	65196.3	156.686	7630.92	7122.19	85466.3	0.0356778	54000
211844	204994	5099.95	560.711	86.3075	86307.5	192.82	6639.52	6196.88	74362.6	0.0410735	54000
193307	521466	1863.79	789.705	66.6868	66686.8	158.847	7480.61	6981.91	83782.9	0.0364142	54000
175638	4715.19	19954.5	51.1967	336.05	336050	283.781	4511.3	4210.55	50526.6	0.0579874	54000
197292	549406	1758.58	814.051	66.1397	66139.7	158.027	7531.56	7029.46	84353.5	0.0361616	54000
203448	586649	1635.89	847.193	65.517	65517	157.13	7595.28	7088.93	85067.1	0.03585	54000
211067	626825	1521.49	883.594	64.9533	64953.3	156.359	7659.41	7148.78	85785.4	0.0355413	54000
187056	463383	2130.04	741.013	68.117	68117	161.093	7364.57	6873.6	82483.2	0.0370014	54000
198609	61343.7	10737.4	347.699	132.546	132546	252.181	5940.52	5544.48	66533.8	0.0457414	54000
232606	721209	1304.55	970.509	63.9371	63937.1	155.098	7795.79	7276.07	87312.9	0.0349005	54000
199524	63120.5	10598.8	352.729	131.064	131064	250.918	5956.11	5559.04	66708.5	0.0456285	54000
196843	57942.3	11014.1	337.689	135.585	135585	254.657	5909.24	5515.29	66183.5	0.0459691	54000
232170	719494	1308	968.922	63.9526	63952.6	155.115	7793.46	7273.89	87286.7	0.0349113	54000
192199	48884.7	11830.3	308.154	145.275	145275	261.592	5815.23	5427.55	65130.6	0.0466639	54000
199123	62339.1	10659.3	350.533	131.707	131707	251.47	5949.31	5552.69	66632.3	0.0456777	54000
213077	636660	1495.84	892.58	64.8293	64829.3	156.195	7674.48	7162.84	85954.1	0.0354694	54000
207916	610818	1565.12	869.025	65.1662	65166.2	156.645	7634.38	7125.42	85505	0.0356612	54000
198515	61161.1	10751.9	347.175	132.702	132702	252.311	5938.89	5542.96	66515.5	0.0457532	54000
213623	197075	5275.75	554.377	87.4755	87475.5	194.813	6611.57	6170.8	74049.6	0.0412453	54000
197171	548611	1761.4	813.352	66.1542	66154.2	158.049	7530.15	7028.14	84337.7	0.0361685	54000
217667	110959	7902.64	454.398	106.496	106496	223.959	6261.43	5844	70128	0.0435004	54000
179027	5010.21	19536.5	53.3417	324.319	324319	284.605	4588.65	4282.74	51392.9	0.057225	54000
194784	532302	1821.48	799.086	66.4654	66465.4	158.512	7500.72	7000.67	84008	0.0363141	54000
225396	691954	1365.55	943.455	64.2151	64215.1	155.422	7755.29	7238.27	86859.3	0.0350886	54000
212291	203041	5142.58	559.177	86.5897	86589.7	193.303	6632.66	6190.49	74285.8	0.0411155	54000
203939	71996.1	9960.47	376.07	124.57	124570	244.926	6027.53	5625.7	67508.4	0.0451166	54000
189794	492285	1988.48	764.876	67.3491	67349.1	159.87	7424.14	6929.2	83150.4	0.0366979	54000
201554	67125.6	10300.1	363.609	127.961	127961	248.149	5989.6	5590.29	67083.5	0.0453874	54000
214380	642898	1480	898.292	64.7533	64753.3	156.096	7683.91	7171.65	86059.8	0.0354246	54000
183544	5469.52	18978.9	56.6611	308.037	308037	285.551	4693.33	4380.44	52565.3	0.0562115	54000
227448	700481	1347.27	951.335	64.1311	64131.1	155.322	7767.24	7249.42	86993.1	0.0350329	54000
174244	4603.4	20127	50.3793	340.749	340749	283.418	4479.76	4181.11	50173.3	0.0583016	54000
201186	573589	1676.88	835.494	65.7231	65723.1	157.423	7573.44	7068.54	84822.5	0.0359562	54000
200402	64840.3	10468.2	357.476	129.693	129693	249.715	5970.77	5572.71	66872.6	0.0455228	54000
169948	4287.49	20661.6	48.05	354.73	354730	282.231	4383.58	4091.34	49096.1	0.0592713	54000
186388	26692.3	14348.3	207.698	184.656	184656	278.574	5492.88	5126.68	61520.2	0.0491658	54000
179044	5011.8	19534.4	53.3532	324.259	324259	284.609	4589.04	4283.1	51397.2	0.0572212	54000
205564	598337	1600.88	857.724	65.3427	65342.7	156.887	7614.39	7106.77	85281.2	0.0357575	54000
167577	4128.8	20959.4	46.8658	362.109	362109	281.538	4331.18	4042.43	48509.2	0.059807	54000
208805	82860.1	9283.25	401.301	118.195	118195	238.28	6103.24	5696.36	68356.3	0.0445835	54000
180115	5113.06	19402.4	54.0865	320.463	320463	284.851	4613.69	4306.11	51673.3	0.0569807	54000
185082	5648.76	18787.7	57.954	302.331	302331	285.824	4729.46	4414.17	52970	0.0558665	54000
214143	641770	1482.84	897.258	64.7669	64766.9	156.113	7682.21	7170.07	86040.8	0.0354327	54000
240105	749739	1249.3	996.913	63.6911	63691.1	154.825	7834.09	7311.81	87741.8	0.0347244	54000
172453	4466.87	20349.1	49.3766	346.668	346668	282.936	4439.49	4143.53	49722.3	0.0587054	54000
207452	608394	1571.94	866.826	65.1997	65199.7	156.691	7630.53	7121.83	85461.9	0.0356797	54000
170119	4299.37	20640.2	48.1382	354.186	354186	282.28	4387.39	4094.9	49138.8	0.0592326	54000
202555	69143.5	10156.4	368.868	126.509	126509	246.795	6005.66	5605.28	67263.4	0.0452725	54000
196579	57434.7	11056.7	336.149	136.063	136063	255.033	5904.4	5510.78	66129.3	0.0460045	54000
211522	629076	1515.55	885.649	64.9245	64924.5	156.32	7662.88	7152.02	85824.2	0.0355247	54000
209503	618979	1542.57	876.443	65.0559	65055.9	156.496	7647.22	7137.41	85648.9	0.0355996	54000
217701	658334	1442.13	912.462	64.5729	64572.9	155.864	7706.9	7193.1	86317.2	0.0353158	54000
192195	512831	1898.98	782.288	66.8722	66872.2	159.13	7464.26	6966.65	83599.8	0.0364959	54000
182570	5362.67	19099.5	55.8901	311.61	311610	285.364	4670.58	4359.2	52310.4	0.05643	54000
223282	682987	1385.24	935.175	64.3062	64306.2	155.533	7742.59	7226.42	86717	0.035148	54000
198195	555238	1738.14	819.194	66.0347	66034.7	157.873	7541.84	7039.05	84468.6	0.036111	54000
220943	672837	1408.16	925.814	64.413	64413	155.664	7728.04	7212.84	86554	0.0352162	54000
180696	5169.87	19330.7	54.4974	318.385	318385	284.978	4627.11	4318.64	51823.6	0.0568502	54000
181919	5293.91	19179.9	55.3936	313.977	313977	285.234	4655.44	4345.07	52140.9	0.0565759	54000
200025	254968	4153.7	595.63	80.1911	80191.1	182.138	6807.37	6353.55	76242.6	0.0400655	54000
189086	485541	2019.77	759.239	67.5174	67517.4	160.135	7410.58	6916.54	82998.5	0.0367666	54000
181531	5253.86	19227.8	55.1044	315.381	315381	285.154	4646.44	4336.67	52040.1	0.0566629	54000
187726	5994.11	18455.1	60.4464	292.31	292310	286.225	4792.43	4472.93	53675.2	0.0552715	54000
198915	559783	1722.55	823.214	65.955	65955	157.757	7549.77	7046.45	84557.4	0.036072	54000
194459	281936	3742.37	612.698	77.6172	77617.2	177.566	6892.51	6433.01	77196.2	0.0395699	54000
198609	557866	1729.09	821.517	65.9884	65988.4	157.806	7546.43	7043.34	84520	0.0360884	54000
228093	703129	1341.68	953.784	64.1056	64105.6	155.292	7770.92	7252.86	87034.4	0.0350158	54000
185408	354553	2900.26	659.604	72.5171	72517.1	168.541	7102.77	6629.25	79551	0.0383892	54000
185794	445796	2226.57	726.901	68.6494	68649.4	161.959	7326.41	6837.99	82055.8	0.0371982	54000
177036	4832.66	19781.9	52.0526	331.261	331261	284.132	4543.11	4240.23	50882.8	0.0576725	54000
198080	60321.3	10819	344.745	133.43	133430	252.917	5931.32	5535.9	66430.7	0.0458082	54000
204701	593623	1614.82	853.47	65.4119	65411.9	156.983	7606.73	7099.61	85195.4	0.0357945	54000
205296	596879	1605.17	856.407	65.3639	65363.9	156.917	7612.03	7104.56	85254.7	0.0357689	54000
203539	71163.6	10016.8	373.996	125.122	125122	245.466	6021.25	5619.83	67437.9	0.0451614	54000
206091	229119	4610.31	578.421	83.1079	83107.9	187.276	6722.26	6274.11	75289.3	0.0405715	54000
200830	571478	1683.7	833.61	65.7576	65757.6	157.472	7569.86	7065.2	84782.4	0.0359737	54000
211404	628494	1517.08	885.117	64.9319	64931.9	156.33	7661.98	7151.18	85814.2	0.035529	54000
181989	5301.21	19171.3	55.4463	313.723	313723	285.248	4657.06	4346.59	52159.1	0.0565602	54000
189593	43319.2	12395.1	287.423	152.715	152715	266.033	5748	5364.8	64377.6	0.0471703	54000
202975	583966	1644.15	844.784	65.5584	65558.4	157.189	7590.83	7084.78	85017.3	0.0358716	54000
196064	56444.6	11140.8	333.11	137.016	137016	255.771	5894.83	5501.84	66022.1	0.0460746	54000
187996	39334.8	12830.4	271.053	158.93	158930	269.23	5694.54	5314.9	63778.8	0.0475787	54000
196993	58230.5	10990.1	338.558	135.316	135316	254.444	5911.97	5517.84	66214	0.0459492	54000
203107	70272	10077.9	371.749	125.726	125726	246.049	6014.42	5613.46	67361.6	0.0452099	54000
172598	4477.63	20331.1	49.4558	346.194	346194	282.975	4442.74	4146.56	49758.7	0.0586728	54000
194371	282404	3735.76	612.992	77.5763	77576.3	177.493	6893.96	6434.36	77212.3	0.0395616	54000
189383	42833.1	12446.8	285.5	153.43	153430	266.423	5741.73	5358.95	64307.3	0.047218	54000
201502	575454	1670.9	837.16	65.6929	65692.9	157.38	7576.59	7071.49	84857.8	0.0359409	54000
178680	4978.34	19579.2	53.1106	325.539	325539	284.525	4580.69	4275.31	51303.7	0.0573029	54000
